date_time	B.1	B.1.1	B.1.1.306	B.1.1.7	B.1.311	B.1.351	B.1.36.29	B.1.525	B.1.617	B.1.617.1	B.1.617.2	B.1.617.3	B.1.618	Other	source
2021-04-04T23:00:00.000Z	0.101449275	0.033816425	0	0.086956522	0	0.019323671	0	0.019323671	0.024154589	0.45410628	0.193236715	0.019323671	0	0.048309179	
2021-04-05T23:00:00.000Z	0.11790393	0.048034934	0	0.069868996	0	0.026200873	0	0.021834061	0.021834061	0.441048035	0.19650655	0.021834061	0	0.034934498	
2021-04-06T23:00:00.000Z	0.060747664	0.03271028	0	0.093457944	0.004672897	0.028037383	0	0.03271028	0.051401869	0.434579439	0.205607477	0.023364486	0	0.03271028	
2021-04-07T23:00:00.000Z	0.05625	0.04375	0	0.075	0.00625	0.03125	0	0.04375	0.05	0.46875	0.2	0	0	0.025	
2021-04-08T23:00:00.000Z	0.063380282	0.049295775	0	0.063380282	0.007042254	0.021126761	0	0	0.049295775	0.507042254	0.225352113	0	0	0.014084507	
2021-04-09T23:00:00.000Z	0.064516129	0.048387097	0	0.072580645	0.008064516	0.024193548	0	0	0.056451613	0.467741935	0.241935484	0	0	0.016129032	
2021-04-10T23:00:00.000Z	0.060606061	0.045454545	0	0.068181818	0.007575758	0.022727273	0	0	0.053030303	0.507575758	0.21969697	0	0	0.015151515	
2021-04-11T23:00:00.000Z	0.189189189	0.091891892	0	0.043243243	0.032432432	0.032432432	0	0	0.048648649	0.4	0.12972973	0	0	0.032432432	
2021-04-12T23:00:00.000Z	0	0	0	0.068965517	0	0	0	0	0.103448276	0.632183908	0.137931034	0	0	0.057471264	
2021-04-13T23:00:00.000Z	0	0	0	0	0	0	0	0	0.0625	0.8125	0.041666667	0	0	0.083333333	
2021-04-14T23:00:00.000Z	0	0	0	0	0	0	0	0	0.065217391	0.804347826	0.043478261	0	0	0.086956522	
2021-04-15T23:00:00.000Z	0	0	0	0	0	0	0	0	0.065217391	0.804347826	0.043478261	0	0	0.086956522	
2021-04-16T23:00:00.000Z	0	0	0	0	0	0	0	0	0.04	0.74	0.14	0	0	0.08	
2021-04-17T23:00:00.000Z	0	0	0	0.025641026	0	0	0	0	0.051282051	0.397435897	0.448717949	0	0	0.076923077	
2021-04-18T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2021-04-19T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2021-04-20T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2021-04-21T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2021-04-22T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
2021-04-23T23:00:00.000Z	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
